ESTUDIANTE,NOMGRADO,GRUPO,PROMEDIO1,PROMEDIO2,PROMEDIO3,PROMEDIO4,PromedioFinal,PUESTO1,PUESTO2,PUESTO3,PUESTO4,PuestoFinal,SEXO,ViveCon,NUMHERMANO,FechaNacimiento,ESTADCIVIL,ESTRATO,Retirado,ANO,ViveconMadre,ViveconPadre,ViveconAmbos,ViveconOtros,Casados,Solteros,Separados,UnionLibre,Viudo,RetiradoCluster,numgrado,Edad,Hombre,Mujer
20100589  ,SEPTIMO                  ,01,30.133,29.133,29.600,27.600,29.333,31,34,35,32,32,F,Madre.Padre,1 ,1997,union libre    ,3,0,2010,0,0,1,0,0,0,0,1,0,0,8,13,0,1
20100589  ,SEPTIMO                  ,05,35.867,33.200,34.400,38.133,35.400,8,19,11,9,11,F,Madre.Padre,1 ,1997,union libre    ,3,0,2011,0,0,1,0,0,0,0,1,0,0,8,14,0,1
20100593  ,OCTAVO                   ,04,36.222,37.944,30.000,32.556,34.222,13,11,27,23,19,F,No registra,0 ,1996,no registra    ,3,0,2011,0,0,0,0,0,0,0,0,0,0,9,15,0,1
20100595  ,NOVENO                   ,01,42.091,41.182,42.091,43.364,42.273,3,7,1,1,2,F,Madre,0 ,1997,soltero(a)(os) ,1,0,2012,1,0,0,0,0,1,0,0,0,0,10,15,0,1
20100528  ,SEPTIMO                  ,05,34.667,37.667,36.067,39.133,36.933,11,6,5,6,6,M,Madre,0 ,1998,union libre    ,1,0,2011,1,0,0,0,0,0,0,1,0,0,8,13,1,0
20100531  ,SEPTIMO                  ,01,31.545,32.818,31.182,36.455,33.364,32,25,28,14,27,M,Padre,2 ,1999,separado(a)(os),3,0,2012,0,1,0,0,0,0,1,0,0,0,8,13,1,0
20100532  ,SEPTIMO                  ,03,41.400,40.800,41.000,41.933,41.333,3,5,7,7,6,F,Madre.Padre,3 ,1999,casado(a)(os)  ,2,2014,2011,0,0,1,0,1,0,0,0,0,0,8,12,0,1
20100532  ,SEXTO                    ,03,41.500,40.786,42.000,39.500,41.143,6,7,3,8,5,F,Madre.Padre,3 ,1999,casado(a)(os)  ,2,2014,2010,0,0,1,0,1,0,0,0,0,0,7,11,0,1
20100536  ,,,.000,.000,.000,.000,.000,0,0,0,0,0,M,Madre.Padre,2 ,1998,casado(a)(os)  ,2,0,2014,0,0,1,0,1,0,0,0,0,0,,16,1,0
20100537  ,DECIMO                   ,04,36.417,31.833,33.833,37.917,35.000,20,28,23,9,22,F,Madre.Padre,1 ,1999,union libre    ,2,0,2015,0,0,1,0,0,0,0,1,0,0,11,16,0,1
20100537  ,SEXTO                    ,01,40.333,40.167,35.333,36.083,38.167,6,5,23,24,12,F,Madre.Padre,1 ,1999,union libre    ,2,0,2014,0,0,1,0,0,0,0,1,0,0,7,15,0,1
20100537  ,UNDECIMO                 ,03,36.417,33.833,39.417,37.167,36.833,19,19,7,13,17,F,Madre.Padre,1 ,1999,union libre    ,2,0,2016,0,0,1,0,0,0,0,1,0,0,12,17,0,1
20100539  ,NOVENO                   ,03,42.083,37.583,40.167,40.000,40.250,4,5,4,4,4,F,Madre.Padre,2 ,1998,casado(a)(os)  ,2,0,2013,0,0,1,0,1,0,0,0,0,0,10,15,0,1
20100540  ,UNDECIMO                 ,03,34.333,32.083,36.417,35.833,34.750,25,24,20,18,25,M,Madre,2 ,1999,viudo(a)       ,2,0,2016,1,0,0,0,0,0,0,0,1,0,12,17,1,0
20100545  ,OCTAVO                   ,03,31.833,39.417,34.667,34.583,35.250,29,7,22,18,17,M,Madre.Padre,3 ,1996,casado(a)(os)  ,2,2014,2013,0,0,1,0,1,0,0,0,0,0,9,17,1,0
20100546  ,SEPTIMO                  ,03,45.467,45.600,44.867,46.800,45.933,1,1,1,1,1,F,Madre.Padre,1 ,1998,union libre    ,2,0,2011,0,0,1,0,0,0,0,1,0,0,8,13,0,1
20100550  ,OCTAVO                   ,04,33.083,38.667,34.917,37.083,36.250,22,6,16,10,13,M,Madre.Padre,0 ,1998,union libre    ,2,0,2012,0,0,1,0,0,0,0,1,0,0,9,14,1,0
20100556  ,DECIMO                   ,01,32.417,35.250,31.667,36.083,34.000,29,17,28,20,27,M,Madre,1 ,1998,separado(a)(os),2,0,2014,1,0,0,0,0,0,1,0,0,0,11,16,1,0
20100556  ,NOVENO                   ,02,34.417,33.917,32.750,34.583,34.083,22,19,21,27,21,M,Madre,1 ,1998,separado(a)(os),2,0,2013,1,0,0,0,0,0,1,0,0,0,10,15,1,0
20100556  ,SEPTIMO                  ,04,34.267,32.733,33.267,35.667,34.133,17,28,29,23,21,M,Madre,1 ,1998,separado(a)(os),2,0,2011,1,0,0,0,0,0,1,0,0,0,8,13,1,0
20100556  ,SEXTO                    ,04,42.357,43.500,43.071,42.857,43.143,3,1,1,1,1,M,Madre,1 ,1998,separado(a)(os),2,0,2010,1,0,0,0,0,0,1,0,0,0,7,12,1,0
20100558  ,OCTAVO                   ,01,35.667,34.917,35.000,34.250,35.000,23,29,26,28,28,F,Madre.Padre,1 ,1998,union libre    ,2,0,2013,0,0,1,0,0,0,0,1,0,0,9,15,0,1
20100558  ,SEXTO                    ,04,38.333,36.000,36.750,37.917,37.333,13,20,17,16,17,F,Madre.Padre,1 ,1998,union libre    ,2,0,2014,0,0,1,0,0,0,0,1,0,0,7,16,0,1
20100558  ,SEXTO                    ,04,42.667,42.000,36.462,39.786,38.786,2,2,12,8,8,F,Madre.Padre,1 ,1998,union libre    ,2,0,2010,0,0,1,0,0,0,0,1,0,0,7,12,0,1
20100560  ,,,.000,.000,.000,.000,.000,0,0,0,0,0,M,Madre.Padre,1 ,1998,casado(a)(os)  ,2,2017,2017,0,0,1,0,1,0,0,0,0,1,,19,1,0
20100560  ,SEPTIMO                  ,04,34.067,36.533,34.000,35.000,35.000,19,12,26,25,17,M,Madre.Padre,1 ,1998,casado(a)(os)  ,2,2017,2011,0,0,1,0,1,0,0,0,0,0,8,13,1,0
20100563  ,DECIMO                   ,02,36.917,35.000,35.833,35.167,35.833,7,14,13,20,13,M,Padre,3 ,1999,casado(a)(os)  ,2,0,2015,0,1,0,0,1,0,0,0,0,0,11,16,1,0
20100565  ,OCTAVO                   ,03,29.917,29.917,28.583,28.000,29.250,33,33,34,32,32,M,Madre.Padre,0 ,1999,union libre    ,2,2016,2013,0,0,1,0,0,0,0,1,0,0,9,14,1,0
20100566  ,NOVENO                   ,04,37.083,31.917,36.833,41.083,36.750,11,23,13,1,13,M,Padre,2 ,1998,casado(a)(os)  ,2,0,2013,0,1,0,0,1,0,0,0,0,0,10,15,1,0
20100568  ,SEXTO                    ,04,45.071,37.429,37.357,39.857,40.071,1,9,10,7,4,M,Madre.Padre,2 ,1998,no registra    ,2,0,2010,0,0,1,0,0,0,0,0,0,0,7,12,1,0
20100571  ,DECIMO                   ,02,33.333,32.500,34.333,36.250,34.167,20,24,20,15,20,F,Padre,2 ,1999,casado(a)(os)  ,2,0,2015,0,1,0,0,1,0,0,0,0,0,11,16,0,1
20100575  ,OCTAVO                   ,02,40.167,40.833,36.333,37.167,38.833,8,5,11,13,9,F,Madre.Padre,1 ,1998,union libre    ,2,0,2012,0,0,1,0,0,0,0,1,0,0,9,14,0,1
20100482  ,SEPTIMO                  ,02,39.000,41.200,38.267,39.400,39.600,5,3,9,9,5,F,Madre.Padre,1 ,1999,no registra    ,2,0,2011,0,0,1,0,0,0,0,0,0,0,8,12,0,1
20100488  ,SEPTIMO                  ,02,35.643,39.133,38.467,38.467,38.133,12,8,7,13,10,M,Otro,1 ,1998,union libre    ,2,2016,2011,0,0,0,1,0,0,0,1,0,0,8,13,1,0
20100493  ,SEPTIMO                  ,03,33.818,32.273,31.364,37.182,33.636,21,23,24,17,27,M,Madre.Padre,0 ,1998,union libre    ,3,0,2012,0,0,1,0,0,0,0,1,0,0,8,14,1,0
20100495  ,DECIMO                   ,03,29.583,33.667,33.583,32.417,32.500,36,24,25,22,26,F,Madre.Padre,2 ,1998,union libre    ,2,2017,2016,0,0,1,0,0,0,0,1,0,0,11,18,0,1
20100496  ,OCTAVO                   ,04,33.583,35.083,33.500,34.000,34.250,20,15,23,22,21,F,Madre,1 ,1999,soltero(a)(os) ,2,0,2012,1,0,0,0,0,1,0,0,0,0,9,13,0,1
20100497  ,DECIMO                   ,02,35.333,35.500,34.417,36.250,35.417,16,15,22,19,18,F,Madre.Padre,1 ,1998,union libre    ,2,0,2014,0,0,1,0,0,0,0,1,0,0,11,16,0,1
20100497  ,OCTAVO                   ,03,38.167,35.417,35.083,37.417,36.583,10,14,13,11,12,F,Madre.Padre,1 ,1998,union libre    ,2,0,2012,0,0,1,0,0,0,0,1,0,0,9,14,0,1
20100499  ,SEPTIMO                  ,02,26.727,30.091,29.182,32.909,29.909,32,29,29,26,32,F,Madre.Padre,1 ,1999,casado(a)(os)  ,2,0,2012,0,0,1,0,1,0,0,0,0,0,8,13,0,1
20100502  ,,,32.333,30.250,25.667,.000,29.667,22,29,31,0,29,F,Madre,2 ,1997,soltero(a)(os) ,2,2016,2015,1,0,0,0,0,1,0,0,0,0,,18,0,1
20100502  ,OCTAVO                   ,02,37.500,37.083,33.000,38.833,36.750,12,22,30,14,19,F,Madre,2 ,1997,soltero(a)(os) ,2,2016,2013,1,0,0,0,0,1,0,0,0,0,9,16,0,1
20100502  ,SEPTIMO                  ,02,35.091,33.545,34.636,35.091,34.727,18,21,16,20,20,F,Madre,2 ,1997,soltero(a)(os) ,2,2016,2012,1,0,0,0,0,1,0,0,0,0,8,15,0,1
20100503  ,UNDECIMO                 ,02,36.833,37.250,42.750,37.167,38.583,13,12,5,16,12,F,Madre.Padre,3 ,1999,union libre    ,2,0,2015,0,0,1,0,0,0,0,1,0,0,12,16,0,1
20100505  ,,,41.706,.000,.000,.000,41.706,2,0,3,0,2,M,Madre,3 ,1998,separado(a)(os),2,2016,2015,1,0,0,0,0,0,1,0,0,0,,17,1,0
20100505  ,DECIMO                   ,02,33.500,32.667,33.833,36.333,34.167,21,25,25,18,24,M,Madre,3 ,1998,separado(a)(os),2,2016,2014,1,0,0,0,0,0,1,0,0,0,11,16,1,0
20100505  ,SEXTO                    ,02,35.071,39.071,39.071,37.286,37.786,16,8,7,11,9,M,Madre,3 ,1998,separado(a)(os),2,2016,2010,1,0,0,0,0,0,1,0,0,0,7,12,1,0
20100510  ,OCTAVO                   ,02,32.500,33.250,33.250,32.417,32.917,31,32,29,31,31,M,Otro,1 ,1999,casado(a)(os)  ,2,2016,2013,0,0,0,1,1,0,0,0,0,0,9,14,1,0
20100520  ,DECIMO                   ,03,40.500,40.333,39.417,40.083,40.167,2,3,4,3,3,F,Madre.Padre,1 ,1998,casado(a)(os)  ,3,0,2014,0,0,1,0,1,0,0,0,0,0,11,16,0,1
20100523  ,DECIMO                   ,02,36.083,34.500,35.917,34.083,35.333,20,21,21,26,21,F,Madre,2 ,1999,casado(a)(os)  ,2,0,2016,1,0,0,0,1,0,0,0,0,0,11,17,0,1
20100523  ,NOVENO                   ,01,34.417,37.000,38.000,37.333,36.750,14,7,10,12,10,F,Madre,2 ,1999,casado(a)(os)  ,2,0,2014,1,0,0,0,1,0,0,0,0,0,10,15,0,1
20100443  ,DECIMO                   ,03,36.500,35.333,37.000,40.000,37.333,18,21,17,5,13,F,Madre,2 ,1999,no registra    ,1,0,2015,1,0,0,0,0,0,0,0,0,0,11,16,0,1
20100447  ,OCTAVO                   ,02,34.167,34.500,33.667,34.167,34.167,27,27,26,29,27,F,Madre,2 ,2000,soltero(a)(os) ,2,0,2013,1,0,0,0,0,1,0,0,0,0,9,13,0,1
20100449  ,SEPTIMO                  ,04,32.143,33.286,32.071,35.714,33.357,28,23,25,22,28,M,Madre,2 ,1997,no registra    ,2,2014,2010,1,0,0,0,0,0,0,0,0,0,8,13,1,0
20100450  ,SEPTIMO                  ,01,43.200,45.133,44.267,45.467,44.667,1,2,2,2,1,F,Madre.Padre,3 ,1999,casado(a)(os)  ,2,0,2011,0,0,1,0,1,0,0,0,0,0,8,12,0,1
20100450  ,UNDECIMO                 ,02,44.167,42.417,45.333,44.667,44.417,3,4,2,2,2,F,Madre.Padre,3 ,1999,casado(a)(os)  ,2,0,2015,0,0,1,0,1,0,0,0,0,0,12,16,0,1
20100453  ,NOVENO                   ,01,36.500,35.167,36.000,38.417,36.667,6,11,14,8,11,F,Madre.Padre,2 ,1998,casado(a)(os)  ,2,0,2014,0,0,1,0,1,0,0,0,0,0,10,16,0,1
20100453  ,SEPTIMO                  ,01,36.455,35.600,35.000,38.727,36.818,16,15,14,8,12,F,Madre.Padre,2 ,1998,casado(a)(os)  ,2,0,2012,0,0,1,0,1,0,0,0,0,0,8,14,0,1
20100456  ,SEPTIMO                  ,01,38.400,41.733,40.867,43.667,41.333,6,5,5,4,5,F,Madre.Padre,1 ,1999,casado(a)(os)  ,2,0,2011,0,0,1,0,1,0,0,0,0,0,8,12,0,1
20100457  ,OCTAVO                   ,01,39.500,40.250,36.333,38.250,38.750,4,4,14,8,5,M,Madre.Padre,2 ,2000,casado(a)(os)  ,2,0,2012,0,0,1,0,1,0,0,0,0,0,9,12,1,0
20100457  ,SEPTIMO                  ,01,35.933,37.533,33.000,37.933,36.267,13,16,27,16,14,M,Madre.Padre,2 ,2000,casado(a)(os)  ,2,0,2011,0,0,1,0,1,0,0,0,0,0,8,11,1,0
20100458  ,OCTAVO                   ,01,36.917,38.750,38.250,38.167,38.083,8,7,8,9,7,M,Padre,1 ,1998,union libre    ,1,0,2012,0,1,0,0,0,0,0,1,0,0,9,14,1,0
20100458  ,UNDECIMO                 ,01,37.750,36.167,38.667,35.750,37.167,14,16,19,21,17,M,Padre,1 ,1998,union libre    ,1,0,2015,0,1,0,0,0,0,0,1,0,0,12,17,1,0
20100459  ,UNDECIMO                 ,02,35.750,35.417,38.083,36.250,36.750,17,8,6,8,7,F,Padre,4 ,1998,soltero(a)(os) ,2,0,2016,0,1,0,0,0,1,0,0,0,0,12,18,0,1
20100460  ,SEXTO                    ,01,37.286,31.857,37.857,37.857,36.429,9,25,16,14,18,M,Madre,1 ,1998,separado(a)(os),3,0,2010,1,0,0,0,0,0,1,0,0,0,7,12,1,0
20100460  ,UNDECIMO                 ,01,35.750,34.167,40.583,38.583,37.417,23,22,12,13,15,M,Madre,1 ,1998,separado(a)(os),3,0,2015,1,0,0,0,0,0,1,0,0,0,12,17,1,0
20100462  ,UNDECIMO                 ,02,40.417,38.333,42.000,39.750,40.167,6,8,7,9,7,F,Madre.Padre,1 ,1998,union libre    ,2,0,2015,0,0,1,0,0,0,0,1,0,0,12,17,0,1
20100463  ,DECIMO                   ,01,34.750,35.333,34.583,38.250,35.917,22,16,18,9,17,F,Madre.Padre,1 ,1999,casado(a)(os)  ,2,0,2014,0,0,1,0,1,0,0,0,0,0,11,15,0,1
20100463  ,OCTAVO                   ,02,42.167,39.750,37.000,39.750,39.667,5,7,10,7,6,F,Madre.Padre,1 ,1999,casado(a)(os)  ,2,0,2012,0,0,1,0,1,0,0,0,0,0,9,13,0,1
20100463  ,SEXTO                    ,01,40.071,39.571,41.929,40.857,40.714,4,6,6,8,6,F,Madre.Padre,1 ,1999,casado(a)(os)  ,2,0,2010,0,0,1,0,1,0,0,0,0,0,7,11,0,1
20100464  ,NOVENO                   ,01,38.917,37.500,40.417,37.833,38.833,8,11,7,15,11,F,Padre,2 ,1999,casado(a)(os)  ,2,0,2013,0,1,0,0,1,0,0,0,0,0,10,14,0,1
20100464  ,OCTAVO                   ,01,40.250,40.167,43.000,38.750,40.500,3,5,3,6,4,F,Padre,2 ,1999,casado(a)(os)  ,2,0,2012,0,1,0,0,1,0,0,0,0,0,9,13,0,1
20100468  ,DECIMO                   ,02,37.750,36.250,40.000,38.833,38.500,11,14,9,10,9,F,Otro,2 ,1997,no registra    ,2,0,2014,0,0,0,1,0,0,0,0,0,0,11,17,0,1
20100468  ,SEXTO                    ,01,36.357,34.143,39.286,36.214,36.714,12,20,11,20,16,F,Otro,2 ,1997,no registra    ,2,0,2010,0,0,0,1,0,0,0,0,0,0,7,13,0,1
20100470  ,SEXTO                    ,01,38.643,39.571,41.857,41.000,40.500,6,6,7,7,7,F,Padre,4 ,1998,casado(a)(os)  ,2,0,2010,0,1,0,0,1,0,0,0,0,0,7,12,0,1
20100472  ,SEPTIMO                  ,04,33.571,36.143,35.286,34.714,35.143,21,15,20,25,24,M,Madre,3 ,1999,soltero(a)(os) ,2,2017,2010,1,0,0,0,0,1,0,0,0,0,8,11,1,0
20100479  ,DECIMO                   ,03,34.000,34.833,37.083,35.250,35.417,21,17,12,20,16,F,Madre.Padre,2 ,1999,casado(a)(os)  ,2,2016,2014,0,0,1,0,1,0,0,0,0,0,11,15,0,1
20100605  ,DECIMO                   ,02,35.333,34.917,34.917,36.333,35.500,16,17,20,18,17,F,Madre.Padre,1 ,1998,casado(a)(os)  ,2,0,2014,0,0,1,0,1,0,0,0,0,0,11,16,0,1
20100607  ,NOVENO                   ,01,35.364,37.000,33.636,36.000,35.545,18,15,22,21,16,F,Madre.Padre,1 ,1997,union libre    ,2,0,2012,0,0,1,0,0,0,0,1,0,0,10,15,0,1
20100607  ,UNDECIMO                 ,02,38.667,34.917,41.917,38.333,38.583,10,22,8,13,12,F,Madre.Padre,1 ,1997,union libre    ,2,0,2015,0,0,1,0,0,0,0,1,0,0,12,18,0,1
20100609  ,NOVENO                   ,02,37.750,37.167,37.417,38.250,37.917,10,9,8,12,9,F,No registra,0 ,1997,no registra    ,2,0,2013,0,0,0,0,0,0,0,0,0,0,10,16,0,1
20100609  ,OCTAVO                   ,03,34.611,35.222,34.500,38.500,35.778,18,15,14,6,13,F,No registra,0 ,1997,no registra    ,2,0,2011,0,0,0,0,0,0,0,0,0,0,9,14,0,1
20100610  ,OCTAVO                   ,02,44.278,43.500,43.111,43.611,43.611,1,1,1,1,1,M,Madre.Padre,3 ,1997,casado(a)(os)  ,2,0,2011,0,0,1,0,1,0,0,0,0,0,9,14,1,0
20100613  ,OCTAVO                   ,02,38.500,35.824,38.444,38.944,38.056,5,16,6,6,6,F,Madre.Padre,1 ,1997,casado(a)(os)  ,2,0,2011,0,0,1,0,1,0,0,0,0,0,9,14,0,1
20100615  ,SEPTIMO                  ,03,33.467,37.333,37.067,38.933,36.867,20,13,14,12,12,M,Madre.Padre,2 ,1999,casado(a)(os)  ,2,0,2011,0,0,1,0,1,0,0,0,0,0,8,12,1,0
20100616  ,DECIMO                   ,02,40.333,37.417,40.333,40.250,39.750,7,13,10,13,10,F,Madre,- ,1998,separado(a)(os),2,0,2013,1,0,0,0,0,0,1,0,0,0,11,15,0,1
20100617  ,UNDECIMO                 ,01,35.833,34.583,35.500,36.833,35.750,17,13,18,22,21,M,Madre.Padre,0 ,1998,union libre    ,2,0,2014,0,0,1,0,0,0,0,1,0,0,12,16,1,0
20100620  ,SEPTIMO                  ,01,35.000,37.667,35.400,34.733,35.867,14,11,19,21,15,M,Otro,1 ,1997,casado(a)(os)  ,3,0,2010,0,0,0,1,1,0,0,0,0,0,8,13,1,0
20100626  ,UNDECIMO                 ,01,39.500,40.750,39.750,40.667,40.333,10,4,14,8,8,F,Madre.Padre,1 ,1998,union libre    ,2,0,2015,0,0,1,0,0,0,0,1,0,0,12,17,0,1
20100630  ,SEPTIMO                  ,02,36.733,37.733,39.600,42.733,39.400,10,13,9,3,8,M,Madre.Padre,2 ,1996,casado(a)(os)  ,2,0,2010,0,0,1,0,1,0,0,0,0,0,8,14,1,0
20100632  ,DECIMO                   ,02,42.167,40.917,43.000,43.583,42.667,4,7,6,3,4,F,Madre,1 ,1997,separado(a)(os),3,0,2013,1,0,0,0,0,0,1,0,0,0,11,16,0,1
20100635  ,NOVENO                   ,01,41.636,41.545,41.545,43.091,42.091,4,5,2,2,3,F,Padre,2 ,1997,casado(a)(os)  ,2,0,2012,0,1,0,0,1,0,0,0,0,0,10,15,0,1
20100635  ,OCTAVO                   ,01,41.389,41.889,42.056,42.778,42.167,2,2,3,3,1,F,Padre,2 ,1997,casado(a)(os)  ,2,0,2011,0,1,0,0,1,0,0,0,0,0,9,14,0,1
20100635  ,UNDECIMO                 ,03,40.500,41.083,40.917,42.417,41.417,4,5,6,6,5,F,Padre,2 ,1997,casado(a)(os)  ,2,0,2014,0,1,0,0,1,0,0,0,0,0,12,17,0,1
20100636  ,OCTAVO                   ,03,36.944,35.444,33.222,37.167,35.889,10,14,21,9,12,M,Padre,2 ,1996,union libre    ,3,0,2011,0,1,0,0,0,0,0,1,0,0,9,15,1,0
20100637  ,SEPTIMO                  ,02,35.067,33.867,35.733,37.933,35.867,17,28,20,13,16,F,Padre,2 ,1998,union libre    ,3,0,2010,0,1,0,0,0,0,0,1,0,0,8,12,0,1
20100637  ,UNDECIMO                 ,03,35.917,36.000,38.667,38.833,37.583,18,18,13,21,16,F,Padre,2 ,1998,union libre    ,3,0,2014,0,1,0,0,0,0,0,1,0,0,12,16,0,1
20100638  ,SEPTIMO                  ,02,32.133,35.133,34.533,34.533,34.067,24,23,24,23,24,M,Madre.Padre,1 ,1997,casado(a)(os)  ,3,0,2010,0,0,1,0,1,0,0,0,0,0,8,13,1,0
20100576  ,,,35.583,32.917,33.333,33.833,34.083,12,21,28,26,24,F,Madre,1 ,1997,separado(a)(os),2,2015,2015,1,0,0,0,0,0,1,0,0,1,,18,0,1
20100576  ,NOVENO                   ,01,32.583,34.833,35.833,35.833,34.917,19,12,15,16,18,F,Madre,1 ,1997,separado(a)(os),2,2015,2014,1,0,0,0,0,0,1,0,0,0,10,17,0,1
20100576  ,SEPTIMO                  ,04,28.200,33.000,28.933,31.600,30.600,34,26,37,32,30,F,Madre,1 ,1997,separado(a)(os),2,2015,2011,1,0,0,0,0,0,1,0,0,0,8,14,0,1
20100577  ,DECIMO                   ,03,34.667,35.500,36.500,36.167,36.000,22,19,21,17,17,M,Madre,2 ,1998,casado(a)(os)  ,2,0,2015,1,0,0,0,1,0,0,0,0,0,11,17,1,0
20100578  ,,,.000,.000,.000,.000,.000,0,0,0,0,0,F,Madre,1 ,1999,separado(a)(os),2,2016,2015,1,0,0,0,0,0,1,0,0,0,,16,0,1
20100578  ,,,.000,.000,.000,.000,.000,0,0,0,0,0,F,Madre,1 ,1999,separado(a)(os),2,2016,2016,1,0,0,0,0,0,1,0,0,1,,17,0,1
20100578  ,SEXTO                    ,03,36.357,31.357,33.286,36.143,34.429,15,24,24,21,23,F,Madre,1 ,1999,separado(a)(os),2,2016,2011,1,0,0,0,0,0,1,0,0,0,7,12,0,1
20100578  ,SEXTO                    ,04,31.357,34.786,30.857,31.214,32.286,26,20,30,24,24,F,Madre,1 ,1999,separado(a)(os),2,2016,2010,1,0,0,0,0,0,1,0,0,0,7,11,0,1
20100580  ,NOVENO                   ,03,32.917,31.917,32.083,26.583,30.917,20,21,28,29,30,M,Madre.Padre,1 ,1997,casado(a)(os)  ,2,0,2013,0,0,1,0,1,0,0,0,0,0,10,16,1,0
20100580  ,OCTAVO                   ,01,33.250,36.250,35.833,36.750,35.667,22,14,16,16,17,M,Madre.Padre,1 ,1997,casado(a)(os)  ,2,0,2012,0,0,1,0,1,0,0,0,0,0,9,15,1,0
20100581  ,NOVENO                   ,03,42.333,36.500,40.167,38.333,39.417,3,8,4,10,7,M,Madre.Padre,2 ,1998,casado(a)(os)  ,2,0,2013,0,0,1,0,1,0,0,0,0,0,10,15,1,0
20100581  ,SEXTO                    ,04,40.214,36.643,33.357,37.357,37.143,6,14,23,11,10,M,Madre.Padre,2 ,1998,casado(a)(os)  ,2,0,2010,0,0,1,0,1,0,0,0,0,0,7,12,1,0
20100582  ,OCTAVO                   ,03,41.250,40.417,38.417,41.417,40.500,7,8,8,4,6,M,Madre,2 ,1999,separado(a)(os),2,0,2012,1,0,0,0,0,0,1,0,0,0,9,13,1,0
20100582  ,UNDECIMO                 ,01,38.083,36.083,42.167,38.417,38.833,13,17,8,14,11,M,Madre,2 ,1999,separado(a)(os),2,0,2015,1,0,0,0,0,0,1,0,0,0,12,16,1,0
20100583  ,SEPTIMO                  ,04,37.133,37.933,37.267,35.667,37.200,9,6,10,23,8,M,Madre.Padre,2 ,1998,union libre    ,2,0,2011,0,0,1,0,0,0,0,1,0,0,8,13,1,0
20100583  ,SEXTO                    ,04,35.571,40.571,39.000,41.786,39.357,11,3,5,3,6,M,Madre.Padre,2 ,1998,union libre    ,2,0,2010,0,0,1,0,0,0,0,1,0,0,7,12,1,0
20100583  ,UNDECIMO                 ,01,35.750,34.917,34.833,34.333,35.250,21,21,21,24,24,M,Madre.Padre,2 ,1998,union libre    ,2,0,2016,0,0,1,0,0,0,0,1,0,0,12,18,1,0
20100585  ,,,34.590,35.750,.000,.000,35.470,27,27,0,0,27,M,Madre,2 ,1998,separado(a)(os),2,2013,2013,1,0,0,0,0,0,1,0,0,1,,15,1,0
20100585  ,NOVENO                   ,04,35.083,36.250,34.833,34.917,35.417,14,15,15,17,14,M,Madre,2 ,1998,separado(a)(os),2,2013,2012,1,0,0,0,0,0,1,0,0,0,10,14,1,0
20100586  ,SEPTIMO                  ,01,37.467,36.533,39.867,39.200,38.400,5,16,8,8,8,F,Madre,0 ,1998,separado(a)(os),3,0,2010,1,0,0,0,0,0,1,0,0,0,8,12,0,1
20100586  ,UNDECIMO                 ,01,36.583,36.583,38.917,40.583,38.167,15,9,5,8,8,F,Madre,0 ,1998,separado(a)(os),3,0,2014,1,0,0,0,0,0,1,0,0,0,12,16,0,1
20100588  ,OCTAVO                   ,03,36.167,34.556,35.278,35.944,35.611,14,16,12,13,15,M,Otro,2 ,1996,no registra    ,2,0,2011,0,0,0,1,0,0,0,0,0,0,9,15,1,0
20100592  ,NOVENO                   ,04,38.833,37.500,36.833,38.750,38.000,7,11,8,6,8,F,Madre.Padre,3 ,1998,union libre    ,3,0,2012,0,0,1,0,0,0,0,1,0,0,10,14,0,1
20100593  ,,,.000,.000,.000,.000,.000,0,0,0,0,0,F,No registra,0 ,1996,no registra    ,3,0,2014,0,0,0,0,0,0,0,0,0,0,,18,0,1
20100595  ,DECIMO                   ,02,38.833,39.000,44.167,40.417,40.750,11,10,3,12,9,F,Madre,0 ,1997,soltero(a)(os) ,1,0,2013,1,0,0,0,0,1,0,0,0,0,11,16,0,1
20100598  ,OCTAVO                   ,03,37.000,38.167,35.500,36.944,37.056,9,8,11,11,9,F,Otro,3 ,1997,casado(a)(os)  ,2,0,2011,0,0,0,1,1,0,0,0,0,0,9,14,0,1
20100600  ,OCTAVO                   ,01,34.333,33.889,36.444,37.111,35.556,22,21,18,19,19,M,Madre,0 ,1996,separado(a)(os),3,0,2011,1,0,0,0,0,0,1,0,0,0,9,15,1,0
20100602  ,NOVENO                   ,02,32.667,30.833,28.417,30.250,30.500,26,29,30,31,29,M,Madre.Padre,2 ,1998,casado(a)(os)  ,2,0,2013,0,0,1,0,1,0,0,0,0,0,10,15,1,0
20100602  ,SEPTIMO                  ,01,30.067,33.400,33.733,36.267,33.467,32,27,25,15,24,M,Madre.Padre,2 ,1998,casado(a)(os)  ,2,0,2010,0,0,1,0,1,0,0,0,0,0,8,12,1,0
20100605  ,OCTAVO                   ,03,43.167,40.667,39.167,38.000,40.250,4,7,5,9,8,F,Madre.Padre,1 ,1998,casado(a)(os)  ,2,0,2012,0,0,1,0,1,0,0,0,0,0,9,14,0,1
20100524  ,OCTAVO                   ,04,35.917,35.833,35.583,35.917,36.000,14,13,13,15,14,M,Madre.Padre,1 ,1998,union libre    ,2,2016,2012,0,0,1,0,0,0,0,1,0,0,9,14,1,0
20100524  ,SEXTO                    ,03,36.500,34.857,34.071,37.929,35.929,17,24,23,13,21,M,Madre.Padre,1 ,1998,union libre    ,2,2016,2010,0,0,1,0,0,0,0,1,0,0,7,12,1,0
